sale_id,sale_time,table_id,customer_id,item_id,quantity,unit_price,total_amount,bartender_id,waiter_id,tip_amount
SALE01162,2026-06-17 00:00:00,TBL013,CUS308,ITEM014,1,113,113,EMP002,EMP015,11.98
SALE01163,2026-06-16 23:11:00,TBL013,CUS308,ITEM047,2,140,280,EMP004,EMP015,0.0
SALE01164,2026-06-16 23:33:00,TBL013,CUS308,ITEM034,1,75,75,EMP006,EMP014,4.77
SALE01165,2026-06-16 22:35:00,TBL013,CUS308,ITEM025,3,94,282,EMP001,EMP014,36.27
SALE01166,2026-06-16 23:47:00,TBL013,CUS308,ITEM042,1,737,737,EMP001,EMP016,71.03
SALE01167,2026-06-16 21:11:00,TBL013,CUS308,ITEM028,1,343,343,EMP006,EMP012,45.17
SALE01168,2026-06-16 23:05:00,TBL013,CUS308,ITEM004,3,137,411,EMP001,EMP014,38.23
SALE01169,2026-06-16 22:05:00,TBL013,CUS308,ITEM001,1,149,149,EMP006,EMP020,0.0
SALE01170,2026-06-17 00:11:00,TBL014,CUS110,ITEM042,2,737,1474,EMP005,EMP010,0.0
SALE01171,2026-06-17 00:00:00,TBL014,CUS110,ITEM009,3,125,375,EMP001,EMP013,0.0
SALE01172,2026-06-16 23:36:00,TBL014,CUS110,ITEM046,1,199,199,EMP003,EMP019,14.19
SALE01173,2026-06-16 23:42:00,TBL014,CUS110,ITEM050,1,80,80,EMP001,EMP009,8.49
SALE01174,2026-06-16 23:59:00,TBL014,CUS110,ITEM015,3,101,303,EMP003,EMP010,0.0
SALE01175,2026-06-17 00:07:00,TBL014,CUS110,ITEM047,2,140,280,EMP002,EMP012,0.0
SALE01176,2026-06-16 23:34:00,TBL014,CUS110,ITEM034,1,75,75,EMP005,EMP013,6.97
SALE01177,2026-06-16 23:49:00,TBL014,CUS110,ITEM036,1,47,47,EMP003,EMP015,4.92
SALE01178,2026-06-17 00:42:00,TBL014,CUS110,ITEM021,1,98,98,EMP006,EMP020,13.87
SALE01179,2026-06-17 00:44:00,TBL014,CUS110,ITEM022,2,252,504,EMP004,EMP011,0.0
SALE01180,2026-06-16 23:46:00,TBL014,CUS110,ITEM029,1,1509,1509,EMP004,EMP009,103.03
SALE01181,2026-06-17 00:08:00,TBL014,CUS110,ITEM039,1,744,744,EMP001,EMP007,89.27
SALE01182,2026-06-17 00:43:00,TBL014,CUS110,ITEM007,1,139,139,EMP005,EMP013,20.66
SALE01183,2026-06-16 23:06:00,TBL014,CUS110,ITEM021,2,98,196,EMP006,EMP009,0.0
SALE01184,2026-06-16 23:42:00,TBL015,,ITEM012,2,95,190,EMP003,EMP020,0.0
SALE01185,2026-06-16 22:40:00,TBL015,CUS011,ITEM027,3,294,882,EMP003,EMP008,120.2
SALE01186,2026-06-16 23:45:00,TBL015,CUS002,ITEM023,3,244,732,EMP003,EMP014,81.81
SALE01187,2026-06-16 23:56:00,TBL015,CUS029,ITEM003,2,162,324,EMP006,EMP010,0.0
SALE01188,2026-06-16 23:45:00,TBL015,CUS042,ITEM004,2,137,274,EMP006,EMP012,38.73
SALE01189,2026-06-16 23:50:00,TBL015,CUS049,ITEM005,1,72,72,EMP003,EMP017,10.58
SALE01190,2026-06-16 22:45:00,TBL015,CUS013,ITEM014,3,113,339,EMP001,EMP011,48.74
SALE01191,2026-06-16 23:38:00,TBL015,CUS014,ITEM033,1,54,54,EMP006,EMP016,0.0
SALE01192,2026-06-16 22:52:00,TBL015,CUS023,ITEM022,3,252,756,EMP005,EMP012,94.5
SALE01193,2026-06-16 23:49:00,TBL015,CUS036,ITEM022,1,252,252,EMP001,EMP007,36.89
SALE01194,2026-06-17 00:35:00,TBL016,CUS030,ITEM029,2,1509,3018,EMP001,EMP008,367.33
SALE01195,2026-06-17 00:17:00,TBL016,CUS008,ITEM050,3,80,240,EMP005,EMP011,0.0
SALE01196,2026-06-17 00:48:00,TBL016,CUS023,ITEM014,3,113,339,EMP003,EMP011,49.6
SALE01197,2026-06-16 23:58:00,TBL016,CUS010,ITEM002,1,103,103,EMP004,EMP019,0.0
SALE01198,2026-06-16 23:44:00,TBL016,CUS020,ITEM001,1,149,149,EMP001,EMP008,22.13
SALE01199,2026-06-16 23:13:00,TBL016,CUS040,ITEM058,2,50,100,EMP004,EMP015,10.82
SALE01200,2026-06-17 00:49:00,TBL016,CUS036,ITEM015,1,101,101,EMP001,EMP008,13.0
SALE01201,2026-06-16 23:57:00,TBL017,CUS328,ITEM060,2,48,96,EMP003,EMP020,6.59
SALE01202,2026-06-16 22:19:00,TBL017,CUS328,ITEM048,3,62,186,EMP002,EMP013,27.03
SALE01203,2026-06-16 21:36:00,TBL017,CUS328,ITEM043,1,1237,1237,EMP004,EMP012,84.92
SALE01204,2026-06-16 23:56:00,TBL017,CUS328,ITEM030,1,2572,2572,EMP001,EMP008,0.0
SALE01205,2026-06-16 23:05:00,TBL018,CUS036,ITEM035,2,70,140,EMP006,EMP016,0.0
SALE01206,2026-06-16 21:39:00,TBL018,CUS048,ITEM045,1,605,605,EMP004,EMP015,73.13
SALE01207,2026-06-16 23:13:00,TBL018,CUS038,ITEM022,1,252,252,EMP001,EMP015,0.0
SALE01208,2026-06-16 23:25:00,TBL018,CUS019,ITEM033,2,54,108,EMP003,EMP012,0.0
SALE01209,2026-06-16 23:30:00,TBL018,CUS039,ITEM043,1,1237,1237,EMP002,EMP007,130.03
SALE01210,2026-06-16 22:13:00,TBL018,CUS003,ITEM009,3,125,375,EMP002,EMP017,0.0
SALE01211,2026-06-16 23:17:00,TBL018,CUS047,ITEM018,2,147,294,EMP006,EMP010,0.0
SALE01212,2026-06-16 23:23:00,TBL018,CUS044,ITEM048,1,62,62,EMP005,EMP016,0.0
SALE01213,2026-06-16 23:13:00,TBL018,CUS044,ITEM039,1,744,744,EMP001,EMP011,0.0
SALE01214,2026-06-16 23:08:00,TBL018,CUS002,ITEM039,2,744,1488,EMP006,EMP008,181.22
SALE01215,2026-06-16 23:26:00,TBL018,,ITEM049,1,69,69,EMP003,EMP007,6.18
SALE01216,2026-06-16 22:14:00,TBL018,CUS037,ITEM053,1,1105,1105,EMP004,EMP014,99.22
SALE01217,2026-06-16 21:20:00,TBL018,CUS005,ITEM045,1,605,605,EMP006,EMP009,0.0
SALE01218,2026-06-16 21:33:00,TBL018,CUS010,ITEM057,3,22,66,EMP004,EMP011,7.31
SALE01219,2026-06-16 23:01:00,TBL018,CUS047,ITEM034,1,75,75,EMP003,EMP010,0.0
SALE01220,2026-06-16 22:55:00,TBL018,CUS012,ITEM018,1,147,147,EMP002,EMP009,19.13
SALE01221,2026-06-16 23:03:00,TBL018,CUS026,ITEM027,2,294,588,EMP003,EMP013,51.07
SALE01222,2026-06-16 23:02:00,TBL018,CUS009,ITEM059,2,52,104,EMP004,EMP010,0.0
SALE01223,2026-06-16 23:19:00,TBL018,CUS050,ITEM045,1,605,605,EMP005,EMP011,0.0
SALE01224,2026-06-16 22:03:00,TBL018,CUS019,ITEM026,1,331,331,EMP006,EMP010,27.93
SALE01225,2026-06-16 23:08:00,TBL018,CUS007,ITEM025,1,94,94,EMP002,EMP013,12.99
SALE01226,2026-06-16 23:09:00,TBL018,CUS002,ITEM036,3,47,141,EMP001,EMP017,14.29
SALE01227,2026-06-16 21:40:00,TBL018,CUS009,ITEM032,3,79,237,EMP006,EMP016,0.0
SALE01228,2026-06-17 00:16:00,TBL019,CUS035,ITEM020,3,73,219,EMP005,EMP017,15.78
SALE01229,2026-06-16 22:42:00,TBL019,CUS042,ITEM016,1,126,126,EMP004,EMP009,0.0
SALE01230,2026-06-16 23:25:00,TBL019,CUS004,ITEM045,1,605,605,EMP001,EMP019,0.0
SALE01231,2026-06-16 23:47:00,TBL019,CUS046,ITEM042,2,737,1474,EMP006,EMP011,142.52
SALE01232,2026-06-17 00:41:00,TBL019,CUS017,ITEM045,1,605,605,EMP004,EMP013,84.39
SALE01233,2026-06-16 23:25:00,TBL019,CUS017,ITEM058,3,50,150,EMP003,EMP010,15.96
SALE01234,2026-06-17 00:04:00,TBL019,CUS017,ITEM060,3,48,144,EMP004,EMP019,10.2
SALE01235,2026-06-17 00:08:00,TBL019,CUS039,ITEM039,1,744,744,EMP006,EMP007,106.04
SALE01236,2026-06-16 23:43:00,TBL019,CUS050,ITEM020,3,73,219,EMP002,EMP019,14.07
SALE01237,2026-06-16 23:57:00,TBL019,CUS015,ITEM037,2,62,124,EMP002,EMP008,0.0
SALE01238,2026-06-17 00:31:00,TBL019,CUS018,ITEM041,1,1127,1127,EMP005,EMP008,99.72
SALE01239,2026-06-16 23:20:00,TBL019,CUS019,ITEM052,1,721,721,EMP004,EMP020,92.05
SALE01240,2026-06-16 23:28:00,TBL019,CUS043,ITEM052,2,721,1442,EMP006,EMP019,87.13
SALE01241,2026-06-17 00:37:00,TBL019,CUS022,ITEM002,3,103,309,EMP001,EMP014,0.0
SALE01242,2026-06-17 00:04:00,TBL019,CUS043,ITEM058,1,50,50,EMP004,EMP011,5.9
SALE01243,2026-06-16 22:26:00,TBL019,CUS025,ITEM057,3,22,66,EMP004,EMP014,7.11
SALE01244,2026-06-16 23:19:00,TBL020,CUS431,ITEM003,1,162,162,EMP004,EMP020,0.0
SALE01245,2026-06-16 23:59:00,TBL020,CUS431,ITEM005,2,72,144,EMP006,EMP020,0.0
SALE01246,2026-06-17 00:13:00,TBL020,CUS431,ITEM029,1,1509,1509,EMP006,EMP019,214.05
SALE01247,2026-06-16 23:36:00,TBL020,CUS431,ITEM034,3,75,225,EMP002,EMP007,15.71
SALE01248,2026-06-16 23:50:00,TBL020,CUS431,ITEM023,3,244,732,EMP002,EMP018,83.8
SALE01249,2026-06-17 00:32:00,TBL020,CUS431,ITEM041,1,1127,1127,EMP003,EMP016,157.02
SALE01250,2026-06-16 23:19:00,TBL020,CUS431,ITEM014,1,113,113,EMP006,EMP018,0.0
SALE01251,2026-06-17 00:04:00,TBL020,CUS431,ITEM045,1,605,605,EMP005,EMP009,52.25
SALE01252,2026-06-16 23:29:00,TBL020,CUS431,ITEM045,1,605,605,EMP004,EMP013,51.43
SALE01253,2026-06-16 23:58:00,TBL020,CUS431,ITEM043,1,1237,1237,EMP001,EMP015,136.95
SALE01254,2026-06-16 22:21:00,TBL020,CUS431,ITEM008,3,157,471,EMP004,EMP007,46.69
SALE01255,2026-06-16 23:51:00,TBL020,CUS431,ITEM007,2,139,278,EMP002,EMP015,0.0
SALE01256,2026-06-16 23:33:00,TBL020,CUS431,ITEM049,2,69,138,EMP004,EMP014,13.01
SALE01257,2026-06-16 22:13:00,TBL021,CUS041,ITEM001,2,149,298,EMP005,EMP011,0.0
SALE01258,2026-06-16 21:33:00,TBL021,CUS003,ITEM010,1,165,165,EMP002,EMP019,14.87
SALE01259,2026-06-16 23:36:00,TBL021,CUS024,ITEM019,3,141,423,EMP006,EMP014,0.0
SALE01260,2026-06-16 23:20:00,TBL021,CUS040,ITEM053,2,1105,2210,EMP003,EMP016,149.02
SALE01261,2026-06-16 23:17:00,TBL021,CUS021,ITEM024,1,165,165,EMP001,EMP008,23.4
SALE01262,2026-06-16 23:42:00,TBL021,CUS037,ITEM018,1,147,147,EMP001,EMP016,0.0
SALE01263,2026-06-16 23:31:00,TBL021,,ITEM038,2,73,146,EMP003,EMP019,14.27
SALE01264,2026-06-16 23:10:00,TBL021,CUS031,ITEM002,2,103,206,EMP006,EMP007,28.16
SALE01265,2026-06-16 23:04:00,TBL021,CUS039,ITEM053,1,1105,1105,EMP002,EMP016,134.42
SALE01266,2026-06-16 22:58:00,TBL021,CUS030,ITEM035,3,70,210,EMP001,EMP016,0.0
SALE01267,2026-06-16 23:30:00,TBL021,CUS049,ITEM011,2,122,244,EMP002,EMP008,0.0
SALE01268,2026-06-16 21:43:00,TBL022,CUS206,ITEM052,1,721,721,EMP006,EMP016,0.0
SALE01269,2026-06-16 21:45:00,TBL022,CUS206,ITEM031,3,51,153,EMP002,EMP020,10.83
SALE01270,2026-06-16 21:25:00,TBL022,CUS206,ITEM037,3,62,186,EMP001,EMP016,23.62
SALE01271,2026-06-16 22:26:00,TBL022,CUS206,ITEM013,1,81,81,EMP006,EMP019,6.76
SALE01272,2026-06-16 22:15:00,TBL022,CUS206,ITEM010,1,165,165,EMP001,EMP012,0.0
SALE01273,2026-06-16 21:36:00,TBL022,CUS206,ITEM032,2,79,158,EMP005,EMP017,22.46
SALE01274,2026-06-16 22:11:00,TBL022,CUS206,ITEM046,1,199,199,EMP004,EMP013,20.79
SALE01275,2026-06-16 21:57:00,TBL022,CUS206,ITEM032,2,79,158,EMP005,EMP014,0.0
SALE01276,2026-06-16 21:49:00,TBL022,CUS206,ITEM006,2,97,194,EMP003,EMP013,0.0
SALE01277,2026-06-16 21:45:00,TBL022,CUS206,ITEM042,1,737,737,EMP003,EMP018,51.53
SALE01278,2026-06-16 22:18:00,TBL022,CUS206,ITEM025,2,94,188,EMP002,EMP014,11.47
SALE01279,2026-06-16 21:48:00,TBL022,CUS206,ITEM042,1,737,737,EMP002,EMP012,88.05
SALE01280,2026-06-16 21:44:00,TBL022,CUS206,ITEM047,1,140,140,EMP001,EMP009,13.48
SALE01281,2026-06-16 21:10:00,TBL022,CUS206,ITEM028,2,343,686,EMP003,EMP016,70.28
SALE01282,2026-06-16 21:44:00,TBL022,CUS206,ITEM054,1,1347,1347,EMP003,EMP013,0.0
SALE01283,2026-06-16 23:07:00,TBL022,CUS004,ITEM022,2,252,504,EMP006,EMP010,38.17
SALE01284,2026-06-16 23:31:00,TBL022,CUS016,ITEM020,3,73,219,EMP005,EMP010,0.0
SALE01285,2026-06-16 23:34:00,TBL022,CUS042,ITEM029,1,1509,1509,EMP004,EMP011,189.99
SALE01286,2026-06-16 23:42:00,TBL022,CUS046,ITEM011,1,122,122,EMP005,EMP013,14.92
SALE01287,2026-06-16 23:52:00,TBL022,CUS017,ITEM037,3,62,186,EMP005,EMP016,0.0
SALE01288,2026-06-17 00:07:00,TBL022,CUS007,ITEM039,1,744,744,EMP005,EMP014,88.63
SALE01289,2026-06-16 23:38:00,TBL022,CUS050,ITEM049,1,69,69,EMP005,EMP012,7.8
SALE01290,2026-06-16 23:01:00,TBL022,CUS019,ITEM009,1,125,125,EMP001,EMP011,11.66
SALE01291,2026-06-17 01:10:00,TBL023,CUS168,ITEM010,3,165,495,EMP001,EMP020,69.16
SALE01292,2026-06-16 23:37:00,TBL023,CUS168,ITEM007,1,139,139,EMP006,EMP020,18.88
SALE01293,2026-06-16 23:24:00,TBL023,CUS168,ITEM034,3,75,225,EMP003,EMP016,26.49
SALE01294,2026-06-16 23:05:00,TBL023,CUS168,ITEM001,3,149,447,EMP005,EMP016,25.42
SALE01295,2026-06-17 00:29:00,TBL023,CUS168,ITEM036,2,47,94,EMP003,EMP013,5.5
SALE01296,2026-06-17 00:53:00,TBL023,CUS168,ITEM035,3,70,210,EMP002,EMP011,0.0
SALE01297,2026-06-16 23:19:00,TBL023,CUS168,ITEM027,1,294,294,EMP001,EMP020,23.81
SALE01298,2026-06-16 23:13:00,TBL023,CUS168,ITEM017,2,78,156,EMP001,EMP011,14.83
SALE01299,2026-06-17 01:03:00,TBL023,CUS168,ITEM033,2,54,108,EMP001,EMP007,15.14
SALE01300,2026-06-16 23:21:00,TBL023,CUS168,ITEM021,3,98,294,EMP005,EMP020,36.85
SALE01301,2026-06-17 00:24:00,TBL023,CUS168,ITEM010,3,165,495,EMP004,EMP014,0.0
SALE01302,2026-06-17 00:47:00,TBL023,CUS168,ITEM041,1,1127,1127,EMP003,EMP007,116.82
SALE01303,2026-06-17 00:44:00,TBL023,CUS168,ITEM024,1,165,165,EMP005,EMP016,0.0
SALE01304,2026-06-16 23:43:00,TBL023,CUS168,ITEM022,1,252,252,EMP006,EMP020,0.0
SALE01305,2026-06-16 23:19:00,TBL023,CUS168,ITEM013,1,81,81,EMP005,EMP019,5.15
SALE01306,2026-06-16 23:28:00,TBL023,CUS168,ITEM057,1,22,22,EMP002,EMP011,2.07
SALE01307,2026-06-16 23:05:00,TBL024,CUS023,ITEM044,1,809,809,EMP002,EMP018,62.94
SALE01308,2026-06-16 22:51:00,TBL024,CUS045,ITEM006,1,97,97,EMP004,EMP009,6.95
SALE01309,2026-06-16 23:34:00,TBL024,CUS037,ITEM051,1,115,115,EMP003,EMP014,16.93
SALE01310,2026-06-16 23:10:00,TBL024,CUS018,ITEM052,1,721,721,EMP002,EMP017,0.0
SALE01311,2026-06-16 23:30:00,TBL024,CUS029,ITEM042,2,737,1474,EMP003,EMP017,0.0
SALE01312,2026-06-16 23:51:00,TBL024,CUS050,ITEM007,2,139,278,EMP003,EMP020,16.84
SALE01313,2026-06-16 21:57:00,TBL024,CUS028,ITEM060,1,48,48,EMP004,EMP012,3.49
SALE01314,2026-06-16 23:55:00,TBL024,CUS037,ITEM044,1,809,809,EMP001,EMP009,88.89
SALE01315,2026-06-16 23:34:00,TBL024,CUS047,ITEM022,2,252,504,EMP003,EMP018,50.76
SALE01316,2026-06-16 23:40:00,TBL024,CUS050,ITEM040,1,426,426,EMP005,EMP019,0.0
SALE01317,2026-06-16 23:03:00,TBL024,CUS015,ITEM009,1,125,125,EMP001,EMP015,12.67
SALE01318,2026-06-16 21:57:00,TBL024,CUS031,ITEM045,2,605,1210,EMP006,EMP008,66.49
SALE01319,2026-06-16 22:23:00,TBL024,CUS016,ITEM003,3,162,486,EMP003,EMP008,54.4
SALE01320,2026-06-16 23:56:00,TBL024,CUS031,ITEM012,3,95,285,EMP001,EMP014,19.25
SALE01321,2026-06-16 23:35:00,TBL024,CUS018,ITEM048,2,62,124,EMP004,EMP009,10.67
SALE01322,2026-06-16 23:22:00,TBL024,,ITEM021,3,98,294,EMP002,EMP010,0.0
SALE01323,2026-06-16 23:00:00,TBL024,CUS001,ITEM053,1,1105,1105,EMP003,EMP014,0.0
SALE01324,2026-06-16 23:29:00,TBL024,CUS039,ITEM038,2,73,146,EMP001,EMP019,19.86
SALE01325,2026-06-16 22:03:00,TBL024,CUS012,ITEM050,3,80,240,EMP005,EMP019,0.0
SALE01326,2026-06-16 23:40:00,TBL024,CUS047,ITEM058,1,50,50,EMP006,EMP010,6.89
SALE01327,2026-06-17 00:03:00,TBL025,CUS010,ITEM018,1,147,147,EMP004,EMP012,0.0
SALE01328,2026-06-16 23:10:00,TBL025,CUS038,ITEM037,1,62,62,EMP004,EMP012,3.98
SALE01329,2026-06-16 23:36:00,TBL025,CUS049,ITEM052,1,721,721,EMP001,EMP008,98.39
SALE01330,2026-06-16 23:40:00,TBL025,CUS015,ITEM003,1,162,162,EMP006,EMP018,11.87
SALE01331,2026-06-16 21:59:00,TBL025,CUS011,ITEM047,1,140,140,EMP005,EMP018,17.7
SALE01332,2026-06-16 23:54:00,TBL025,CUS006,ITEM043,1,1237,1237,EMP005,EMP007,130.04
SALE01333,2026-06-17 00:08:00,TBL025,CUS014,ITEM047,1,140,140,EMP001,EMP007,14.48
SALE01334,2026-06-16 21:36:00,TBL025,CUS011,ITEM011,1,122,122,EMP002,EMP020,17.69
SALE01335,2026-06-17 00:24:00,TBL025,CUS027,ITEM024,3,165,495,EMP001,EMP018,32.36
SALE01336,2026-06-16 22:31:00,TBL025,CUS007,ITEM035,2,70,140,EMP001,EMP008,0.0
SALE01337,2026-06-16 23:49:00,TBL025,CUS043,ITEM017,3,78,234,EMP003,EMP011,0.0
SALE01338,2026-06-17 00:07:00,TBL027,CUS368,ITEM043,2,1237,2474,EMP004,EMP010,0.0
SALE01339,2026-06-17 01:55:00,TBL027,CUS368,ITEM050,3,80,240,EMP003,EMP020,19.46
SALE01340,2026-06-17 00:24:00,TBL027,CUS368,ITEM039,1,744,744,EMP002,EMP008,90.39
SALE01341,2026-06-16 23:23:00,TBL027,CUS368,ITEM010,1,165,165,EMP001,EMP011,0.0
SALE01342,2026-06-17 00:41:00,TBL027,CUS368,ITEM039,1,744,744,EMP001,EMP011,0.0
SALE01343,2026-06-16 23:27:00,TBL027,CUS368,ITEM059,3,52,156,EMP001,EMP014,0.0
SALE01344,2026-06-17 00:07:00,TBL027,CUS368,ITEM053,1,1105,1105,EMP001,EMP017,132.41
SALE01345,2026-06-16 23:55:00,TBL027,CUS368,ITEM045,1,605,605,EMP004,EMP013,71.89
SALE01346,2026-06-17 00:59:00,TBL027,CUS368,ITEM001,1,149,149,EMP002,EMP018,12.47
SALE01347,2026-06-17 00:20:00,TBL027,CUS368,ITEM013,1,81,81,EMP001,EMP012,0.0
SALE01348,2026-06-17 03:11:00,TBL027,CUS368,ITEM057,3,22,66,EMP006,EMP007,0.0
SALE01349,2026-06-16 23:57:00,TBL027,CUS368,ITEM011,2,122,244,EMP006,EMP019,27.12
SALE01350,2026-06-16 23:58:00,TBL027,CUS368,ITEM043,2,1237,2474,EMP004,EMP010,0.0
SALE01351,2026-06-17 02:46:00,TBL027,CUS368,ITEM036,1,47,47,EMP005,EMP013,0.0
SALE01352,2026-06-17 01:58:00,TBL027,CUS368,ITEM014,1,113,113,EMP006,EMP008,12.83
SALE01353,2026-06-16 23:58:00,TBL028,CUS049,ITEM035,2,70,140,EMP001,EMP010,11.27
SALE01354,2026-06-17 00:05:00,TBL028,CUS009,ITEM030,1,2572,2572,EMP002,EMP010,0.0
SALE01355,2026-06-16 23:23:00,TBL028,CUS033,ITEM045,1,605,605,EMP004,EMP018,82.05
SALE01356,2026-06-17 00:54:00,TBL028,CUS027,ITEM046,1,199,199,EMP004,EMP014,22.9
SALE01357,2026-06-17 00:10:00,TBL028,CUS034,ITEM047,2,140,280,EMP001,EMP017,0.0
SALE01358,2026-06-17 00:51:00,TBL028,CUS026,ITEM055,3,22,66,EMP001,EMP016,7.3
SALE01359,2026-06-17 00:15:00,TBL028,CUS041,ITEM045,1,605,605,EMP004,EMP016,0.0
SALE01360,2026-06-17 00:16:00,TBL028,CUS046,ITEM045,1,605,605,EMP006,EMP017,73.58
SALE01361,2026-06-17 00:45:00,TBL028,CUS022,ITEM026,2,331,662,EMP004,EMP015,44.41
SALE01362,2026-06-16 23:26:00,TBL028,CUS010,ITEM007,1,139,139,EMP003,EMP016,14.81
SALE01363,2026-06-16 23:55:00,TBL028,CUS019,ITEM015,3,101,303,EMP006,EMP017,28.61
SALE01364,2026-06-16 23:34:00,TBL028,CUS027,ITEM038,3,73,219,EMP006,EMP014,24.47
SALE01365,2026-06-17 02:07:00,TBL028,CUS038,ITEM020,1,73,73,EMP004,EMP007,7.69
SALE01366,2026-06-16 23:45:00,TBL028,CUS018,ITEM044,2,809,1618,EMP006,EMP016,0.0
SALE01367,2026-06-17 00:17:00,TBL028,CUS015,ITEM005,3,72,216,EMP005,EMP020,19.68
SALE01368,2026-06-17 00:33:00,TBL028,CUS006,ITEM030,1,2572,2572,EMP005,EMP015,0.0
SALE01369,2026-06-16 23:33:00,TBL028,CUS042,ITEM019,3,141,423,EMP003,EMP012,46.74
SALE01370,2026-06-16 23:21:00,TBL028,CUS002,ITEM052,1,721,721,EMP001,EMP020,0.0
SALE01371,2026-06-16 23:51:00,TBL028,CUS034,ITEM009,2,125,250,EMP003,EMP015,14.03
SALE01372,2026-06-16 23:13:00,TBL028,CUS035,ITEM035,2,70,140,EMP002,EMP007,14.55
SALE01373,2026-06-17 00:25:00,TBL028,CUS030,ITEM043,1,1237,1237,EMP005,EMP015,135.45
SALE01374,2026-06-17 01:42:00,TBL028,CUS028,ITEM055,3,22,66,EMP004,EMP020,4.29
SALE01375,2026-06-16 23:27:00,TBL028,CUS043,ITEM059,1,52,52,EMP001,EMP017,4.63
SALE01376,2026-06-16 23:26:00,TBL028,CUS016,ITEM038,3,73,219,EMP001,EMP012,13.08
SALE01377,2026-06-17 01:15:00,TBL028,CUS030,ITEM013,2,81,162,EMP004,EMP014,16.24
SALE01378,2026-06-17 02:46:00,TBL028,CUS002,ITEM059,1,52,52,EMP002,EMP013,0.0
SALE01379,2026-06-17 00:28:00,TBL028,CUS019,ITEM052,2,721,1442,EMP001,EMP007,204.61
SALE01380,2026-06-16 23:07:00,TBL028,CUS027,ITEM017,1,78,78,EMP004,EMP014,6.57
SALE01381,2026-06-17 01:56:00,TBL028,CUS024,ITEM060,2,48,96,EMP002,EMP011,0.0
SALE01382,2026-06-16 23:44:00,TBL028,CUS020,ITEM054,1,1347,1347,EMP005,EMP016,131.69
SALE01383,2026-06-17 00:49:00,TBL028,CUS013,ITEM050,1,80,80,EMP002,EMP008,6.65
SALE01384,2026-06-16 23:03:00,TBL028,CUS019,ITEM042,1,737,737,EMP003,EMP014,103.24
SALE01385,2026-06-17 00:16:00,TBL028,CUS014,ITEM044,1,809,809,EMP004,EMP012,109.06
SALE01386,2026-06-16 23:10:00,TBL028,CUS006,ITEM021,1,98,98,EMP002,EMP011,8.31
SALE01387,2026-06-16 23:31:00,TBL028,CUS005,ITEM054,1,1347,1347,EMP004,EMP009,0.0
SALE01388,2026-06-16 23:45:00,TBL029,CUS010,ITEM060,3,48,144,EMP006,EMP009,13.87
SALE01389,2026-06-17 01:52:00,TBL029,CUS043,ITEM018,3,147,441,EMP002,EMP016,36.21
SALE01390,2026-06-17 00:25:00,TBL029,CUS022,ITEM021,1,98,98,EMP003,EMP009,0.0
SALE01391,2026-06-17 00:04:00,TBL029,CUS004,ITEM042,2,737,1474,EMP003,EMP014,86.09
SALE01392,2026-06-17 00:16:00,TBL029,CUS030,ITEM029,1,1509,1509,EMP001,EMP011,121.81
SALE01393,2026-06-17 00:38:00,TBL029,CUS047,ITEM024,3,165,495,EMP002,EMP011,50.93
SALE01394,2026-06-17 00:43:00,TBL029,CUS036,ITEM019,1,141,141,EMP001,EMP012,16.95
SALE01395,2026-06-17 01:19:00,TBL029,CUS034,ITEM017,2,78,156,EMP002,EMP007,15.42
SALE01396,2026-06-17 00:51:00,TBL029,CUS033,ITEM040,1,426,426,EMP001,EMP018,56.47
SALE01397,2026-06-17 00:56:00,TBL029,CUS035,ITEM012,2,95,190,EMP004,EMP015,12.83
SALE01398,2026-06-16 23:25:00,TBL029,CUS027,ITEM054,2,1347,2694,EMP001,EMP011,0.0
SALE01399,2026-06-16 23:56:00,TBL029,CUS013,ITEM044,1,809,809,EMP006,EMP011,107.74
SALE01400,2026-06-17 00:43:00,TBL029,CUS006,ITEM047,1,140,140,EMP005,EMP007,14.9
SALE01401,2026-06-17 00:51:00,TBL029,CUS047,ITEM044,1,809,809,EMP004,EMP014,79.22
SALE01402,2026-06-17 01:15:00,TBL029,CUS008,ITEM011,3,122,366,EMP001,EMP011,48.08
SALE01403,2026-06-17 01:26:00,TBL029,CUS021,ITEM037,2,62,124,EMP004,EMP011,0.0
SALE01404,2026-06-16 23:13:00,TBL029,CUS014,ITEM046,1,199,199,EMP001,EMP015,16.72
SALE01405,2026-06-17 01:40:00,TBL029,CUS034,ITEM035,1,70,70,EMP006,EMP012,8.43
SALE01406,2026-06-16 23:28:00,TBL029,CUS032,ITEM043,1,1237,1237,EMP006,EMP011,152.91
SALE01407,2026-06-17 02:19:00,TBL029,CUS037,ITEM020,3,73,219,EMP006,EMP016,0.0
SALE01408,2026-06-17 00:19:00,TBL029,CUS048,ITEM011,3,122,366,EMP004,EMP012,39.2
SALE01409,2026-06-17 00:15:00,TBL029,CUS037,ITEM034,3,75,225,EMP001,EMP009,21.17
SALE01410,2026-06-17 01:34:00,TBL029,CUS033,ITEM035,3,70,210,EMP006,EMP020,13.39
SALE01411,2026-06-17 00:43:00,TBL029,CUS033,ITEM041,2,1127,2254,EMP001,EMP012,0.0
SALE01412,2026-06-17 02:07:00,TBL029,CUS027,ITEM017,2,78,156,EMP003,EMP019,0.0
SALE01413,2026-06-16 23:50:00,TBL029,CUS040,ITEM056,1,18,18,EMP005,EMP008,2.21
